sample_id,accuracy,window_size
995,60.816563467492266,10.0
996,53.221749226006196,10.0
997,59.52012383900928,10.0
998,54.058630030959755,10.0
999,61.8953173374613,10.0
1000,61.571207430340564,10.0
1001,60.835913312693506,10.0
1002,64.1060371517028,10.0
1003,59.17182662538699,10.0
1004,60.734326625387,10.0
1005,58.44620743034056,10.0
1006,59.36048761609907,10.0
1007,53.89415634674922,10.0
1008,61.81308049535604,10.0
1009,56.08068885448917,10.0
1010,56.38544891640867,10.0
1011,59.766834365325074,10.0
1012,55.85332817337461,10.0
1013,59.31211300309598,10.0
1014,59.25890092879257,10.0
1015,54.532701238390096,10.0
1016,61.33417182662539,10.0
1017,59.549148606811144,10.0
1018,58.91544117647058,10.0
1019,58.57681888544892,10.0
1020,56.81114551083591,10.0
1021,59.31695046439628,10.0
1022,56.767608359133135,10.0
1023,57.841524767801864,10.0
1024,56.52089783281733,10.0
1025,60.279605263157904,10.0
1026,60.14899380804953,10.0
1027,57.37229102167182,10.0
1028,58.58649380804953,10.0
1029,63.20626934984519,10.0
1030,57.16911764705883,10.0
1031,59.66041021671827,10.0
1032,59.54914860681115,10.0
1033,62.809597523219814,10.0
1034,60.284442724458195,10.0
1035,56.37577399380804,10.0
1036,59.539473684210535,10.0
1037,59.73297213622291,10.0
1038,58.86222910216719,10.0
1039,57.183630030959755,10.0
1040,57.01431888544893,10.0
1041,61.45994582043343,10.0
1042,57.609326625387006,10.0
1043,55.54856811145511,10.0
1044,59.08958978328173,10.0
1045,60.26509287925696,10.0
1046,54.80843653250774,10.0
1047,61.08262383900929,10.0
1048,58.286571207430335,10.0
1049,61.47445820433436,10.0
1050,61.57604489164087,10.0
1051,59.83455882352942,10.0
1052,55.248645510835914,10.0
1053,59.046052631578945,10.0
1054,54.91969814241487,10.0
1055,62.577399380804934,10.0
1056,57.256191950464384,10.0
1057,64.73490712074305,10.0
1058,54.70684984520124,10.0
1059,63.66582817337459,10.0
1060,59.665247678018574,10.0
1061,56.64667182662539,10.0
1062,54.71168730650155,10.0
1063,56.79663312693498,10.0
1064,58.78966718266253,10.0
1065,61.03908668730651,10.0
1066,62.291989164086694,10.0
1067,57.11590557275542,10.0
1068,60.09578173374613,10.0
1069,60.74883900928793,10.0
1070,56.341911764705884,10.0
1071,58.55263157894736,10.0
1072,60.87461300309598,10.0
1073,58.60100619195047,10.0
1074,58.978328173374614,10.0
1075,59.08958978328173,10.0
1076,59.19601393188855,10.0
1077,55.408281733746136,10.0
1078,59.64589783281734,10.0
1079,60.207043343653254,10.0
1080,60.52147832817338,10.0
1081,60.71497678018576,10.0
1082,61.116486068111456,10.0
1083,57.164280185758514,10.0
1084,60.5843653250774,10.0
1085,66.49574303405572,10.0
1086,56.59345975232198,10.0
1087,56.49187306501549,10.0
1088,62.27747678018576,10.0
1089,60.80688854489164,10.0
1090,55.954914860681114,10.0
1091,60.07643188854489,10.0
1092,61.45027089783281,10.0
1093,58.60584365325078,10.0
1094,58.24303405572756,10.0
1095,57.89957430340557,10.0
1096,57.86087461300309,10.0
1097,58.83320433436533,10.0
1098,57.95762383900929,10.0
1099,58.180147058823536,10.0
1100,57.40615325077399,10.0
1101,60.48761609907121,10.0
1102,58.33010835913313,10.0
1103,59.35081269349845,10.0
1104,58.41718266253869,10.0
1105,59.055727554179576,10.0
1106,57.261029411764696,10.0
1107,55.55824303405573,10.0
1108,59.031540247678016,10.0
1109,62.69349845201236,10.0
1110,54.93421052631578,10.0
1111,59.970007739938076,10.0
1112,58.828366873065015,10.0
1113,55.57275541795666,10.0
1114,57.64802631578946,10.0
1115,54.45530185758514,10.0
1116,57.57546439628482,10.0
1117,55.88719040247678,10.0
1118,60.947174922600624,10.0
1119,56.8111455108359,10.0
1120,57.62867647058823,10.0
1121,62.37906346749225,10.0
1122,66.20549535603715,10.0
1123,57.68672600619195,10.0
1124,59.05089009287926,10.0
1125,55.0890092879257,10.0
1126,61.17453560371516,10.0
1127,59.974845201238395,10.0
1128,57.551277089783284,10.0
1129,59.079914860681114,10.0
1130,56.545085139318886,10.0
1131,65.82817337461299,10.0
1132,57.80282507739938,10.0
1133,56.898219814241486,10.0
1134,59.70394736842105,10.0
1135,58.3639705882353,10.0
1136,60.037732198142415,10.0
1137,56.74342105263158,10.0
1138,60.88428792569659,10.0
1139,57.81250000000001,10.0
1140,58.23819659442725,10.0
1141,55.534055727554176,10.0
1142,60.7875386996904,10.0
1143,56.73858359133127,10.0
1144,58.52360681114551,10.0
1145,57.565789473684205,10.0
1146,54.890673374612994,10.0
1147,54.40208978328173,10.0
1148,57.93827399380805,10.0
1149,55.96458978328173,10.0
1150,56.48703560371517,10.0
1151,52.86377708978329,10.0
1152,60.627902476780186,10.0
1153,61.2906346749226,10.0
1154,59.40886222910216,10.0
1155,57.12558049535603,10.0
1156,59.147639318885446,10.0
1157,61.56153250773994,10.0
1158,56.022639318885446,10.0
1159,57.004643962848306,10.0
1160,55.46149380804953,10.0
1161,55.38893188854489,10.0
1162,62.38390092879256,10.0
1163,58.60584365325077,10.0
1164,55.432469040247675,10.0
1165,60.63757739938081,10.0
1166,60.83591331269349,10.0
1167,56.811145510835914,10.0
1168,58.296246130030966,10.0
1169,57.66253869969041,10.0
1170,56.95143188854489,10.0
1171,54.044117647058826,10.0
1172,58.5719814241486,10.0
1173,60.545665634674926,10.0
1174,62.33068885448917,10.0
1175,52.13332043343653,10.0
1176,58.155959752321984,10.0
1177,58.68808049535603,10.0
1178,61.885642414860676,10.0
1179,53.468459752321984,10.0
1180,61.26644736842104,10.0
1181,63.07082043343653,10.0
1182,61.242260061919495,10.0
1183,58.867066563467496,10.0
1184,59.16698916408669,10.0
1185,60.90363777089783,10.0
1186,60.119969040247675,10.0
1187,55.800116099071204,10.0
1188,59.9264705882353,10.0
1189,55.65499226006192,10.0
1190,61.66311919504645,10.0
1191,57.86571207430342,10.0
1192,59.09926470588235,10.0
1193,61.522832817337466,10.0
1194,55.118034055727556,10.0
1195,59.16215170278638,10.0
1196,60.13448142414861,10.0
1197,59.03154024767802,10.0
1198,64.10119969040248,10.0
1199,59.74748452012385,10.0
1200,59.53947368421053,10.0
1201,59.53463622291021,10.0
1202,60.879450464396285,10.0
1203,59.931308049535616,10.0
1204,54.76006191950465,10.0
1205,56.18711300309598,10.0
1206,57.144930340557266,10.0
1207,58.475232198142415,10.0
1208,62.44195046439627,10.0
1209,58.40750773993808,10.0
1210,57.56095201238389,10.0
1211,53.21691176470589,10.0
1212,61.30514705882353,10.0
1213,60.71013931888545,10.0
1214,61.527670278637785,10.0
1215,58.04953560371517,10.0
1216,61.01973684210526,10.0
1217,60.565015479876166,10.0
1218,60.63273993808049,10.0
1219,58.891253869969034,10.0
1220,59.481424148606806,10.0
1221,59.13796439628483,10.0
1222,58.28657120743034,10.0
1223,53.42008513931888,10.0
1224,57.99632352941177,10.0
1225,56.985294117647065,10.0
1226,62.500000000000014,10.0
1227,60.41989164086687,10.0
1228,62.75154798761609,10.0
1229,58.82352941176471,10.0
1230,53.84578173374613,10.0
1231,63.22078173374613,10.0
1232,61.929179566563455,10.0
1233,62.53386222910217,10.0
1234,58.431695046439636,10.0
1235,55.42763157894736,10.0
1236,58.557469040247675,10.0
1237,60.86493808049536,10.0
1238,65.31540247678019,10.0
1239,56.93208204334365,10.0
1240,58.122097523219814,10.0
1241,60.82623839009288,10.0
1242,52.85893962848297,10.0
1243,58.509094427244584,10.0
1244,59.61687306501548,10.0
1245,58.89609133126935,10.0
1246,63.544891640866865,10.0
1247,59.19117647058823,10.0
1248,63.9657507739938,10.0
1249,61.01489938080495,10.0
1250,57.851199690402474,10.0
1251,56.545085139318886,10.0
1252,58.15112229102168,10.0
1253,63.907701238390096,10.0
1254,60.07643188854488,10.0
1255,60.79721362229102,10.0
1256,59.56366099071207,10.0
1257,56.90789473684211,10.0
1258,60.405379256965944,10.0
1259,60.608552631578945,10.0
1260,61.51799535603715,10.0
1261,59.868421052631575,10.0
1262,63.496517027863774,10.0
1263,56.782120743034056,10.0
1264,61.029411764705884,10.0
1265,57.856037151702786,10.0
1266,56.946594427244584,10.0
1267,58.296246130030966,10.0
1268,61.13099845201239,10.0
1269,61.44059597523219,10.0
1270,57.26586687306502,10.0
1271,62.277476780185744,10.0
1272,59.40886222910216,10.0
1273,64.28502321981425,10.0
1274,59.10410216718266,10.0
1275,57.536764705882355,10.0
1276,58.76064241486068,10.0
1277,56.796633126934985,10.0
1278,59.31211300309598,10.0
1279,58.141447368421055,10.0
1280,60.47310371517027,10.0
1281,57.63351393188856,10.0
1282,57.89957430340557,10.0
1283,59.35565015479876,10.0
1284,55.79044117647059,10.0
1285,58.33010835913313,10.0
1286,58.19949690402476,10.0
1287,60.68111455108359,10.0
1288,56.30321207430341,10.0
1289,58.75096749226005,10.0
1290,54.7890866873065,10.0
1291,60.734326625387,10.0
1292,63.336880804953566,10.0
1293,60.119969040247675,10.0
1294,57.07720588235294,10.0
1295,62.24845201238389,10.0
1296,59.44272445820433,10.0
1297,61.5421826625387,10.0
1298,56.59345975232198,10.0
1299,61.76954334365326,10.0
1300,59.17666408668731,10.0
1301,61.35835913312694,10.0
1302,64.51238390092878,10.0
1303,63.530379256965944,10.0
1304,53.01373839009288,10.0
1305,59.02186532507741,10.0
1306,59.57333591331269,10.0
1307,57.449690402476776,10.0
1308,55.13254643962847,10.0
1309,54.49883900928792,10.0
1310,57.90924922600619,10.0
1311,51.45607585139319,10.0
1312,57.004643962848306,10.0
1313,55.65015479876161,10.0
1314,58.19949690402477,10.0
1315,59.85390866873065,10.0
1316,58.52360681114551,10.0
1317,61.19388544891641,10.0
1318,56.99013157894736,10.0
1319,55.03579721362229,10.0
1320,58.34945820433437,10.0
1321,62.91118421052632,10.0
1322,60.018382352941174,10.0
1323,58.90576625386996,10.0
1324,60.04740712074304,10.0
1325,57.29489164086687,10.0
1326,55.3937693498452,10.0
1327,62.32101393188856,10.0
1328,56.59829721362229,10.0
1329,61.585719814241486,10.0
1330,58.48490712074303,10.0
1331,57.246517027863774,10.0
1332,58.7219427244582,10.0
1333,56.72890866873065,10.0
1334,60.269930340557266,10.0
1335,55.92589009287926,10.0
1336,58.29624613003096,10.0
1337,58.73645510835913,10.0
1338,55.80495356037153,10.0
1339,63.59810371517027,10.0
1340,63.07082043343653,10.0
1341,56.593459752321984,10.0
1342,61.556695046439636,10.0
1343,58.291408668730654,10.0
1344,55.98877708978329,10.0
1345,60.77786377708978,10.0
1346,59.53947368421053,10.0
1347,57.754450464396285,10.0
1348,54.58591331269349,10.0
1349,60.269930340557266,10.0
1350,53.35236068111456,10.0
1351,57.173955108359124,10.0
1352,58.65421826625387,10.0
1353,53.93769349845201,10.0
1354,54.56656346749225,10.0
1355,57.08688080495356,10.0
1356,62.88215944272447,10.0
1357,63.24980650154798,10.0
1358,57.78831269349845,10.0
1359,57.86571207430342,10.0
1360,63.83997678018576,10.0
1361,60.55050309597523,10.0
1362,54.324690402476776,10.0
1363,57.53192724458204,10.0
1364,59.147639318885446,10.0
1365,55.398606811145505,10.0
1366,59.63622291021672,10.0
1367,54.5859133126935,10.0
1368,60.19736842105263,10.0
1369,60.56017801857586,10.0
1370,57.889899380804955,10.0
1371,57.014318885448915,10.0
1372,59.500773993808046,10.0
1373,56.28386222910217,10.0
1374,59.41369969040248,10.0
1375,59.10893962848297,10.0
1376,60.11513157894738,10.0
1377,59.59752321981425,10.0
1378,60.9858746130031,10.0
1379,56.86919504643963,10.0
1380,59.984520123839,10.0
1381,61.784055727554176,10.0
1382,56.540247678018574,10.0
1383,58.678405572755416,10.0
1384,60.51664086687306,10.0
1385,54.890673374612994,10.0
1386,59.30727554179567,10.0
1387,61.6921439628483,10.0
1388,60.961687306501545,10.0
1389,55.41795665634675,10.0
1390,57.98181114551084,10.0
1391,59.80553405572755,10.0
1392,58.794504643962846,10.0
1393,56.95143188854489,10.0
1394,58.94930340557275,10.0
1395,60.80205108359132,10.0
1396,60.45375386996904,10.0
1397,62.964396284829704,10.0
1398,60.608552631578945,10.0
1399,60.734326625386984,10.0
1400,60.81656346749225,10.0
1401,60.211880804953566,10.0
1402,55.205108359133135,10.0
1403,57.46904024767801,10.0
1404,58.015673374613016,10.0
1405,60.92298761609907,10.0
1406,62.84829721362229,10.0
1407,54.75522445820433,10.0
1408,55.466331269349844,10.0
1409,60.424729102167184,10.0
1410,61.31965944272446,10.0
1411,55.83881578947369,10.0
1412,56.071013931888544,10.0
1413,59.61687306501548,10.0
1414,58.122097523219814,10.0
1415,56.31288699690402,10.0
1416,58.88641640866872,10.0
1417,58.5671439628483,10.0
1418,61.953366873065015,10.0
1419,55.62596749226006,10.0
1420,56.69020897832817,10.0
1421,56.42898606811144,10.0
1422,60.947174922600624,10.0
1423,59.61203560371517,10.0
1424,56.6611842105263,10.0
1425,61.14551083591332,10.0
1426,59.40886222910217,10.0
1427,58.19949690402477,10.0
1428,56.56927244582043,10.0
1429,53.15402476780186,10.0
1430,60.71497678018576,10.0
1431,61.68246904024768,10.0
1432,60.01838235294117,10.0
1433,60.47310371517028,10.0
1434,62.99342105263158,10.0
1435,56.26934984520123,10.0
1436,56.1484133126935,10.0
1437,59.568498452012385,10.0
1438,60.92298761609907,10.0
1439,60.46826625386996,10.0
1440,59.39918730650155,10.0
1441,59.331462848297214,10.0
1442,58.857391640866865,10.0
1443,58.8235294117647,10.0
1444,55.23413312693498,10.0
1445,58.20433436532508,10.0
1446,59.220201238390096,10.0
1447,60.608552631578945,10.0
1448,60.23123065015481,10.0
1449,58.601006191950454,10.0
1450,60.274767801857585,10.0
1451,60.057082043343655,10.0
1452,57.09171826625386,10.0
1453,61.52767027863777,10.0
1454,62.40808823529413,10.0
1455,56.78212074303405,10.0
1456,61.092298761609904,10.0
1457,58.43653250773993,10.0
1458,58.40750773993808,10.0
1459,60.99071207430341,10.0
1460,62.08881578947368,10.0
1461,58.557469040247675,10.0
1462,55.935565015479874,10.0
1463,58.968653250774004,10.0
1464,61.837267801857585,10.0
1465,56.2016253869969,10.0
1466,60.879450464396285,10.0
1467,60.04740712074303,10.0
1468,54.29082817337462,10.0
1469,55.42763157894736,10.0
1470,55.92589009287926,10.0
1471,56.13873839009289,10.0
1472,60.274767801857585,10.0
1473,56.825657894736835,10.0
1474,57.522252321981426,10.0
1475,57.89473684210526,10.0
1476,61.16486068111455,10.0
1477,58.330108359133135,10.0
1478,58.760642414860676,10.0
1479,58.57681888544892,10.0
1480,59.89744582043344,10.0
1481,56.63699690402477,10.0
1482,58.90576625386997,10.0
1483,56.36609907120743,10.0
1484,60.3328173374613,10.0
1485,59.19117647058824,10.0
1486,61.784055727554176,10.0
1487,59.81037151702787,10.0
1488,61.84210526315789,10.0
1489,55.46633126934984,10.0
1490,59.4233746130031,10.0
1491,57.028831269349844,10.0
1492,53.00406346749226,10.0
1493,55.76141640866873,10.0
1494,60.061919504643974,10.0
1495,62.558049535603715,10.0
1496,59.45723684210526,10.0
1497,54.54237616099072,10.0
1498,52.78637770897833,10.0
1499,59.89744582043344,10.0
1500,60.88428792569658,10.0
1501,56.279024767801864,10.0
1502,54.842298761609904,10.0
1503,62.0984907120743,10.0
1504,55.80979102167183,10.0
1505,54.57140092879257,10.0
1506,59.72329721362229,10.0
1507,58.2140092879257,10.0
1508,58.43653250773994,10.0
1509,60.173181114551085,10.0
1510,60.99071207430341,10.0
1511,55.804953560371516,10.0
1512,56.94175696594428,10.0
1513,60.71013931888544,10.0
1514,59.95549535603715,10.0
1515,53.9328560371517,10.0
1516,60.265092879256976,10.0
1517,59.84423374613004,10.0
1518,58.44620743034056,10.0
1519,61.65828173374613,10.0
1520,64.4204721362229,10.0
1521,61.00522445820434,10.0
1522,55.90654024767802,10.0
1523,57.67705108359133,10.0
1524,58.77999226006192,10.0
1525,60.424729102167184,10.0
1526,60.032894736842096,10.0
1527,61.44543343653251,10.0
1528,54.00058049535604,10.0
1529,61.49380804953559,10.0
1530,61.29547213622292,10.0
1531,59.24922600619194,10.0
1532,57.20297987616099,10.0
1533,57.8125,10.0
1534,58.339783281733745,10.0
1535,57.96729876160992,10.0
1536,58.630030959752325,10.0
1537,62.68382352941177,10.0
1538,57.836687306501545,10.0
1539,55.959752321981426,10.0
1540,61.469620743034056,10.0
1541,54.30534055727554,10.0
1542,56.25967492260062,10.0
1543,54.87616099071207,10.0
1544,58.18498452012384,10.0
1545,55.098684210526315,10.0
1546,58.968653250774004,10.0
1547,58.70743034055727,10.0
1548,56.10487616099073,10.0
1549,60.390866873065015,10.0
1550,54.982585139318886,10.0
1551,57.23200464396285,10.0
1552,53.033088235294116,10.0
1553,61.49864551083591,10.0
1554,61.566369969040245,10.0
1555,58.29140866873064,10.0
1556,53.69582043343653,10.0
1557,59.43788699690403,10.0
1558,57.420665634674926,10.0
1559,58.112422600619205,10.0
1560,60.41021671826626,10.0
1561,59.82004643962848,10.0
1562,59.166989164086694,10.0
1563,56.27902476780186,10.0
1564,63.215944272445824,10.0
1565,56.6466718266254,10.0
1566,59.18633900928792,10.0
1567,60.70046439628483,10.0
1568,63.065982972136226,10.0
1569,57.88506191950464,10.0
1570,56.54508513931888,10.0
1571,57.082043343653254,10.0
1572,59.43304953560372,10.0
1573,58.27689628482973,10.0
1574,55.57759287925697,10.0
1575,58.46071981424149,10.0
1576,56.44833591331269,10.0
1577,62.224264705882355,10.0
1578,57.31907894736842,10.0
1579,57.836687306501545,10.0
1580,64.81714396284828,10.0
1581,59.68459752321981,10.0
1582,58.929953560371516,10.0
1583,61.57604489164087,10.0
1584,58.22852167182663,10.0
1585,55.83881578947368,10.0
1586,57.23200464396285,10.0
1587,52.931501547987615,10.0
1588,58.14628482972136,10.0
1589,59.815208978328165,10.0
1590,58.610681114551085,10.0
1591,54.716524767801864,10.0
1592,62.591911764705884,10.0
1593,56.21130030959753,10.0
1594,49.76780185758514,10.0
1595,56.8014705882353,10.0
1596,59.984520123839005,10.0
1597,60.26509287925696,10.0
1598,60.1344814241486,10.0
1599,58.05921052631579,10.0
1600,58.63970588235295,10.0
1601,55.190595975232185,10.0
1602,57.5077399380805,10.0
1603,58.08339783281733,10.0
1604,61.5421826625387,10.0
1605,63.075657894736835,10.0
1606,56.04682662538699,10.0
1607,62.093653250774,10.0
1608,57.217492260061924,10.0
1609,59.737809597523224,10.0
1610,60.80688854489164,10.0
1611,56.79663312693498,10.0
1612,61.987229102167184,10.0
1613,60.23606811145511,10.0
1614,61.41640866873065,10.0
1615,56.690208978328165,10.0
1616,52.409055727554176,10.0
1617,54.20859133126935,10.0
1618,63.31753095975232,10.0
1619,61.595394736842096,10.0
1620,60.93266253869968,10.0
1621,62.12267801857586,10.0
1622,60.095781733746136,10.0
1623,63.24496904024767,10.0
1624,59.27825077399381,10.0
1625,57.11106811145511,10.0
1626,60.27960526315789,10.0
1627,60.018382352941174,10.0
1628,58.862229102167184,10.0
1629,54.3875773993808,10.0
1630,58.61551857585139,10.0
1631,59.93614551083591,10.0
1632,57.96729876160991,10.0
1633,58.87674148606812,10.0
1634,60.086106811145505,10.0
1635,63.09984520123838,10.0
1636,53.47813467492261,10.0
1637,58.286571207430335,10.0
1638,58.0108359133127,10.0
1639,52.4671052631579,10.0
1640,59.12828947368422,10.0
1641,54.81327399380805,10.0
1642,59.64589783281734,10.0
1643,60.15866873065016,10.0
1644,58.509094427244584,10.0
1645,64.40112229102168,10.0
1646,55.18575851393189,10.0
1647,58.47523219814241,10.0
1648,61.45510835913313,10.0
1649,60.298955108359145,10.0
1650,53.840944272445824,10.0
1651,56.08552631578947,10.0
1652,62.46613777089783,10.0
1653,57.68672600619194,10.0
1654,55.403444272445824,10.0
1655,58.247871517027875,10.0
1656,63.63680340557274,10.0
1657,57.05785603715171,10.0
1658,53.20723684210526,10.0
1659,57.89473684210527,10.0
1660,60.71497678018577,10.0
1661,60.56017801857586,10.0
1662,60.076431888544896,10.0
1663,57.07236842105263,10.0
1664,59.55398606811144,10.0
1665,57.62867647058823,10.0
1666,55.80495356037152,10.0
1667,58.160797213622295,10.0
1668,55.80979102167183,10.0
1669,60.02321981424149,10.0
1670,59.49109907120742,10.0
1671,57.73993808049535,10.0
1672,57.062693498452006,10.0
1673,60.405379256965944,10.0
1674,62.04044117647059,10.0
1675,62.52902476780185,10.0
1676,58.25754643962848,10.0
1677,59.81520897832817,10.0
1678,54.77457430340557,10.0
1679,60.88912538699691,10.0
1680,56.63699690402477,10.0
1681,59.210526315789465,10.0
1682,59.18150154798762,10.0
1683,63.419117647058826,10.0
1684,60.361842105263165,10.0
1685,53.59423374613003,10.0
1686,55.93556501547988,10.0
1687,54.43595201238389,10.0
1688,59.747484520123834,10.0
1689,60.09578173374614,10.0
1690,60.43924148606811,10.0
1691,60.71013931888544,10.0
1692,61.12616099071207,10.0
1693,62.32585139318886,10.0
1694,57.23200464396285,10.0
1695,60.26993034055728,10.0
1696,61.83243034055728,10.0
1697,55.983939628482986,10.0
1698,61.65828173374613,10.0
1699,56.38544891640867,10.0
1700,56.95143188854488,10.0
1701,63.37558049535604,10.0
1702,59.10410216718266,10.0
1703,62.296826625386984,10.0
1704,59.650735294117645,10.0
1705,60.07159442724459,10.0
1706,60.361842105263165,10.0
1707,62.437113003095995,10.0
1708,65.12674148606813,10.0
1709,55.53889318885449,10.0
1710,63.54005417956655,10.0
1711,58.639705882352935,10.0
1712,56.994969040247675,10.0
1713,59.83455882352941,10.0
1714,59.51528637770897,10.0
1715,59.0750773993808,10.0
1716,63.7529024767802,10.0
1717,59.22987616099071,10.0
1718,58.01083591331269,10.0
1719,60.75851393188853,10.0
1720,58.044698142414866,10.0
1721,54.561726006191954,10.0
1722,56.772445820433454,10.0
1723,62.25328947368422,10.0
1724,55.572755417956664,10.0
1725,60.913312693498455,10.0
1726,58.77515479876161,10.0
1727,60.666602167182674,10.0
1728,58.69291795665635,10.0
1729,57.42550309597524,10.0
1730,55.640479876160995,10.0
1731,61.179373065015476,10.0
1732,56.27418730650155,10.0
1733,56.308049535603715,10.0
1734,59.85390866873065,10.0
1735,58.944465944272444,10.0
1736,64.62364551083591,10.0
1737,59.08475232198142,10.0
1738,61.35352167182663,10.0
1739,60.16350619195046,10.0
1740,63.6029411764706,10.0
1741,60.10061919504645,10.0
1742,58.726780185758514,10.0
1743,58.422020123839,10.0
1744,57.609326625387006,10.0
1745,59.075077399380795,10.0
1746,56.59345975232198,10.0
1747,58.07372291021673,10.0
1748,60.06675696594428,10.0
1749,57.773800309597526,10.0
1750,60.942337461300305,10.0
1751,60.81172600619195,10.0
1752,58.0205108359133,10.0
1753,57.12558049535605,10.0
1754,56.20162538699691,10.0
1755,57.48839009287926,10.0
1756,64.43498452012383,10.0
1757,61.61958204334366,10.0
1758,59.43304953560371,10.0
1759,57.85119969040248,10.0
1760,57.01431888544892,10.0
1761,56.961106811145505,10.0
1762,59.49109907120743,10.0
1763,55.374419504643974,10.0
1764,56.19678792569659,10.0
1765,55.8484907120743,10.0
1766,57.65770123839008,10.0
1767,62.258126934984524,10.0
1768,55.974264705882355,10.0
1769,63.012770897832816,10.0
1770,54.80359907120743,10.0
1771,60.82140092879256,10.0
1772,58.07856037151703,10.0
1773,56.380611455108365,10.0
1774,56.94175696594427,10.0
1775,58.402670278637764,10.0
1776,54.11667956656346,10.0
1777,59.9796826625387,10.0
1778,59.54431114551083,10.0
1779,53.47813467492261,10.0
1780,61.32449690402477,10.0
1781,59.14280185758514,10.0
1782,58.818691950464384,10.0
1783,57.79315015479875,10.0
1784,62.31133900928791,10.0
1785,56.14841331269349,10.0
1786,57.02399380804953,10.0
1787,58.344620743034056,10.0
1788,56.903057275541805,10.0
1789,59.80069659442725,10.0
1790,53.091137770897824,10.0
1791,58.576818885448915,10.0
1792,55.46633126934984,10.0
1793,52.046246130030966,10.0
1794,60.274767801857585,10.0
1795,60.67143962848298,10.0
1796,52.43324303405572,10.0
1797,54.22310371517027,10.0
1798,55.30669504643962,10.0
1799,61.851780185758514,10.0
1800,55.60178018575852,10.0
1801,59.11377708978328,10.0
1802,55.26799535603715,10.0
1803,53.75870743034056,10.0
1804,57.144930340557266,10.0
1805,57.720588235294116,10.0
1806,59.15731424148608,10.0
1807,58.847716718266255,10.0
1808,56.017801857585134,10.0
1809,55.93072755417956,10.0
1810,59.15731424148608,10.0
1811,61.42124613003096,10.0
1812,60.531153250774,10.0
1813,56.33223684210527,10.0
1814,58.38332043343653,10.0
1815,58.91060371517028,10.0
1816,59.13796439628484,10.0
1817,62.24845201238389,10.0
1818,58.5719814241486,10.0
1819,56.53057275541796,10.0
1820,60.98587461300309,10.0
1821,60.48277863777089,10.0
1822,57.37712848297214,10.0
1823,57.93827399380805,10.0
1824,55.82914086687307,10.0
1825,61.5421826625387,10.0
1826,57.69640092879257,10.0
1827,59.47174922600619,10.0
1828,61.4889705882353,10.0
1829,59.534636222910216,10.0
1830,57.202979876160995,10.0
1831,56.96110681114551,10.0
1832,61.38254643962848,10.0
1833,58.16079721362229,10.0
1834,60.323142414860676,10.0
1835,63.457817337461286,10.0
1836,54.73587461300309,10.0
1837,59.29760061919505,10.0
1838,57.69640092879256,10.0
1839,60.83591331269349,10.0
1840,58.45104489164087,10.0
1841,60.20220588235295,10.0
1842,61.41157120743034,10.0
1843,64.78328173374612,10.0
1844,59.68459752321981,10.0
1845,61.005224458204324,10.0
1846,53.46362229102167,10.0
1847,62.58223684210527,10.0
1848,61.04876160990712,10.0
1849,59.13796439628483,10.0
1850,55.89202786377708,10.0
1851,56.98045665634675,10.0
1852,60.8407507739938,10.0
1853,58.692917956656345,10.0
1854,55.19059597523219,10.0
1855,62.142027863777095,10.0
1856,58.6155185758514,10.0
1857,62.11300309597523,10.0
1858,58.944465944272444,10.0
1859,60.139318885448915,10.0
1860,59.65073529411765,10.0
1861,57.30940402476781,10.0
1862,60.56985294117647,10.0
1863,59.29276315789474,10.0
1864,59.43788699690402,10.0
1865,57.15460526315789,10.0
1866,62.85797213622292,10.0
1867,61.4938080495356,10.0
1868,57.72542569659443,10.0
1869,59.44756191950464,10.0
1870,57.41099071207431,10.0
1871,56.98529411764705,10.0
1872,64.74458204334366,10.0
1873,55.650154798761605,10.0
1874,60.598877708978335,10.0
1875,58.654218266253864,10.0
1876,55.16157120743034,10.0
1877,57.9140866873065,10.0
1878,63.50135448916409,10.0
1879,58.523606811145505,10.0
1880,61.95820433436532,10.0
1881,61.46962074303407,10.0
1882,57.7641253869969,10.0
1883,61.15518575851394,10.0
1884,56.477360681114554,10.0
1885,61.05843653250775,10.0
1886,59.69427244582044,10.0
1887,59.55882352941177,10.0
1888,52.84442724458204,10.0
1889,56.38061145510836,10.0
1890,59.46691176470588,10.0
1891,59.834558823529406,10.0
1892,59.67976006191951,10.0
1893,58.929953560371516,10.0
1894,62.190402476780186,10.0
1895,61.43092105263158,10.0
1896,61.34868421052632,10.0
1897,63.46265479876162,10.0
1898,55.693691950464405,10.0
1899,59.79102167182663,10.0
1900,59.67008513931888,10.0
1901,58.15112229102167,10.0
1902,58.45588235294118,10.0
1903,52.45743034055728,10.0
1904,55.58243034055728,10.0
1905,57.986648606811144,10.0
1906,56.69020897832817,10.0
1907,56.28869969040247,10.0
1908,58.397832817337466,10.0
1909,56.559597523219814,10.0
1910,61.503482972136226,10.0
1911,59.76199690402478,10.0
1912,56.74825851393189,10.0
1913,54.72136222910217,10.0
1914,56.724071207430335,10.0
1915,55.654992260061924,10.0
1916,57.14493034055727,10.0
1917,61.817917956656345,10.0
1918,66.1280959752322,10.0
1919,53.91834365325078,10.0
1920,56.59829721362229,10.0
1921,55.37925696594427,10.0
1922,51.86242260061919,10.0
1923,57.38196594427245,10.0
1924,61.10681114551083,10.0
1925,57.46904024767802,10.0
1926,59.62171052631578,10.0
1927,60.71013931888544,10.0
